"","primary.id","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1","Q2","self.race","self.race.free","gender","age","education","covid.usage","pre.covid.usage","last.login","subject_id","manual_diag","date","subject_gender_RA","subject_race_RA","source","total_friends","recorded.posts","mean.rating","sd.rating","median.rating","pymk.recorded.posts","pymk.mean.rating","pymk.sd.rating","pymk.median.rating"
"356","2020-07-158720","2020-07-15 12:01:13","2020-07-15 12:04:45","IP Address","108.52.121.231",100,212,"True","2020-07-15 12:04:46","R_vi7UAJpIHD7y8cF",NA,NA,NA,NA,39.9792022705078,-75.1278991699219,"anonymous","EN","Yes, I consent to participate","cdr","White","I'm white/caucasian of European descent - specifically, Irish, Scottish, Lithuanian, and Hungarian.  I'm also Jewish, which I know some people consider to be an ethnicity.","Male",22,"Bachelor's degree","A few times a week","A few times a week","Within the past day",8720,0,2020-07-15,"male","white","HDSL",1729,60,3.81666666666667,1.65182658697768,4,60,2.88333333333333,2.2100821878012,2
"357","2020-07-159603","2020-07-15 09:00:56","2020-07-15 09:03:04","IP Address","24.29.210.83",100,128,"True","2020-07-15 09:03:04","R_12rJSqJsgxL8e0B",NA,NA,NA,NA,41.2463073730469,-81.8310012817383,"anonymous","EN","Yes, I consent to participate","cdr","White","I mostly answer ""White"" or ""European descent"". ","Female",20,"Some college, no degree","A few times a day","A few times a day","Within the past day",9603,0,2020-07-15,"female","white","HDSL",648,60,3.38333333333333,1.55238107616967,3,60,3.03333333333333,1.76564835805258,3
"358","2020-07-159721","2020-07-15 11:01:56","2020-07-15 11:03:25","IP Address","50.4.62.105",100,88,"True","2020-07-15 11:03:26","R_3fCXPm1ck9phwun",NA,NA,NA,NA,41.7322998046875,-88.1281967163086,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Chinese-American","Female",20,"Graduated high school","A few times a day","A few times a day","Within the past day",9721,0,2020-07-15,"female","asian","HDSL",1054,60,2.48333333333333,1.57836717459947,2,60,1.91666666666667,1.2390765652143,1
"359","2020-07-159878","2020-07-15 14:01:26","2020-07-15 14:04:08","IP Address","73.134.49.179",100,161,"True","2020-07-15 14:04:08","R_3rUTljjssDS7Qdq",NA,NA,NA,NA,38.9033966064453,-76.9881973266602,"anonymous","EN","Yes, I consent to participate","CDR","Asian","Southeast Asian. Birth place.","Female",37,"Professional degree","A few times a week","A few times a month","Within the past day",9878,0,2020-07-15,"female","white","HDSL",1028,60,4.55,1.69170458614371,5,60,2.11666666666667,1.54142424418619,1
"360","2020-07-161665","2020-07-16 11:00:16","2020-07-16 11:02:34","IP Address","172.72.153.9",100,137,"True","2020-07-16 11:02:34","R_qEkUjUtZLCQkGjf",NA,NA,NA,NA,35.0561981201172,-80.8193969726562,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I describe myself as an Asian Indian. ","Female",21,"Some college, no degree","A few times a day","A few times a day","Within the past hour",1665,0,2020-07-16,"female","asian","HDSL",270,60,2.63333333333333,1.48400130963744,2,60,1.7,1.36915166113416,1
"361","2020-07-162752","2020-07-16 13:02:06","2020-07-16 13:03:50","IP Address","71.204.120.52",100,103,"True","2020-07-16 13:03:50","R_3k0XoaKw9ArgLcD",NA,NA,NA,NA,33.9371948242188,-84.0791015625,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Chinese American first generation immigrant. Or just east asian","Male",19,"Some college, no degree","A few times a week","A few times a month","Within the past day",2752,0,2020-07-16,"male","asian","HDSL",292,60,3.46666666666667,1.55647000294143,3,60,1.78333333333333,1.16577851585222,1
"362","2020-07-163439","2020-07-16 19:15:58","2020-07-16 19:18:04","IP Address","50.234.189.37",100,125,"True","2020-07-16 19:18:04","R_1K7FY9FjcVSuQF4",NA,NA,NA,NA,42.3737030029297,-71.1284027099609,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Filipino","Male",38,"Professional degree","A few times a week","A few times a day","Within the past day",3439,0,2020-07-16,"male","asian","HDSL",1786,60,1.8,1.08612200831636,1,60,2.35,1.53848924355758,2
"363","2020-07-163966","2020-07-16 14:27:50","2020-07-16 14:29:27","IP Address","100.1.163.144",100,96,"True","2020-07-16 14:29:27","R_22RnPVw0R6Mc1he",NA,NA,NA,NA,40.6575012207031,-74.3094024658203,"anonymous","EN","Yes, I consent to participate","cdr","Asian","South Asian","Male",27,"Bachelor's degree","A few times a week","A few times a week","Within the past week",3966,0,2020-07-16,"male","asian","HDSL",1849,60,2.2,1.53821380013159,1,60,1.66666666666667,1.56948298371094,1
"364","2020-07-165785","2020-07-16 14:05:34","2020-07-16 14:08:21","IP Address","65.112.8.28",100,166,"True","2020-07-16 14:08:21","R_Zsgv6AFet5LktkR",NA,NA,NA,NA,42.3737030029297,-71.1284027099609,"anonymous","EN","Yes, I consent to participate","CDR","White","White -- for me it's a pretty easy / unambiguous.","Male",32,"Master's degree","A few times a week","A few times a day","Within the past day",5785,0,2020-07-16,"male","white","HDSL",505,60,2.61666666666667,1.43906356871483,2.5,60,2.25,1.33562655899198,2
"365","2020-07-166160","2020-07-16 10:01:57","2020-07-16 10:04:41","IP Address","146.115.144.113",100,163,"True","2020-07-16 10:04:42","R_yZPEYJOvx6EYtdT",NA,NA,NA,NA,42.35400390625,-71.1849975585938,"anonymous","EN","Yes, I consent to participate","CDR","White","White/Caucasion","Female",59,"Bachelor's degree","A few times a day","A few times a day","Within the past day",6160,0,2020-07-16,"female","white","HDSL",332,60,4.36666666666667,1.19272749195132,4,60,1.7,1.15421115478517,1
"366","2020-07-166589","2020-07-16 16:55:14","2020-07-16 16:58:41","IP Address","69.255.64.171",100,207,"True","2020-07-16 16:58:41","R_Y94PTCXrWEthPGN",NA,NA,NA,NA,38.8731994628906,-77.1150970458984,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","White passing (1/4 Asian), grandchild of Japanese immigrant.","Female",30,"Master's degree","A few times a day","A few times a day","Within the past day",6589,0,2020-07-16,"female","white","HDSL",1259,60,3.26666666666667,1.65566993626541,3,60,1.53333333333333,0.982329756961698,1
"367","2020-07-169296","2020-07-16 14:03:12","2020-07-16 14:04:49","IP Address","66.176.198.190",100,96,"True","2020-07-16 14:04:49","R_RkpBi7DM7noqMxz",NA,NA,NA,NA,25.7846069335938,-80.2330017089844,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","Latino","Male",21,"Some college, no degree","A few times a day","A few times a week","Within the past hour",9296,0,2020-07-16,"male","hispanic","HDSL",1666,60,3.11666666666667,2.02603115965352,3,60,2.13333333333333,1.56732165656614,1
"368","2020-07-169606","2020-07-16 08:59:38","2020-07-16 09:01:53","IP Address","76.252.236.38",100,134,"True","2020-07-16 09:01:53","R_1FyPhgq6Fw1DxDN",NA,NA,NA,NA,32.9163970947266,-117.139297485352,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","I would describe my race and ethnicity as Hispanic. What comes to mind when I answer similar questions on official forms is to be sure I've clicked Hispanic.","Non-binary",44,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",9606,0,2020-07-16,"female","hispanic","HDSL",179,60,1.76666666666667,1.79799008940036,1,60,1.26666666666667,0.841037830759331,1
"369","2020-07-169849","2020-07-16 10:34:11","2020-07-16 10:37:23","IP Address","71.233.149.133",100,191,"True","2020-07-16 10:37:23","R_b8ISJCauXFHXreF",NA,NA,NA,NA,42.3648986816406,-71.0987014770508,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Taiwanese-American, Chinese-American, Asian-American","Female",35,"Bachelor's degree","A few times a year","A few times a year","Within the past week",9849,0,2020-07-16,"female","asian","HDSL",315,60,3.6,1.7291126361445,4,60,2,1.63644923590526,1
"370","2020-07-171461","2020-07-17 11:01:19","2020-07-17 11:03:39","IP Address","98.15.100.89",100,140,"True","2020-07-17 11:03:40","R_2EbpyYyARy7MpB6",NA,NA,NA,NA,40.6994018554688,-73.888298034668,"anonymous","EN","Yes, I consent to participate","cdr","White","white caucasian","Female",35,"Master's degree","A few times a day","A few times a day","Within the past hour",1461,0,2020-07-17,"female","white","HDSL",594,56,4.32142857142857,2.28120496753275,5,60,3.36666666666667,2.27712773784504,3
"371","2020-07-171681","2020-07-17 12:02:14","2020-07-17 12:05:00","IP Address","73.61.211.204",100,165,"True","2020-07-17 12:05:00","R_2Eb0EkZNfjdE77P",NA,NA,NA,NA,42.5944976806641,-71.3571014404297,"anonymous","EN","Yes, I consent to participate","CDR","White","Caucasian

I usually feel uncomfortable labeling myself.","Female",30,"Master's degree","A few times a day","A few times a day","Within the past hour",1681,0,2020-07-17,"female","white","HDSL",1224,60,3.5,1.662140747472,3,60,1.28333333333333,1.02662300883035,1
"372","2020-07-172281","2020-07-17 14:00:23","2020-07-17 14:02:59","IP Address","75.68.37.9",100,156,"True","2020-07-17 14:03:00","R_5zKx0E6UdN2KNwt",NA,NA,NA,NA,42.8009948730469,-71.3085021972656,"anonymous","EN","Yes, I consent to participate","cdr","White","White. I generally only have to mark down white.","Male",21,"Some college, no degree","A few times a day","A few times a day","Within the past hour",2281,0,2020-07-17,"male","white","HDSL",687,60,3.43333333333333,1.57702430219623,3,60,2.13333333333333,1.74148452809146,1
"373","2020-07-172890","2020-07-17 15:01:22","2020-07-17 15:03:09","IP Address","70.112.39.113",100,106,"True","2020-07-17 15:03:09","R_OqGIPZLHl1aFnJT",NA,NA,NA,NA,30.3773040771484,-97.7099990844727,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Taiwanese, Asian","Male",19,"Some college, no degree","A few times a day","A few times a week","Within the past day",2890,0,2020-07-17,"male","asian","HDSL",675,60,3.43333333333333,1.59837488089841,3,60,1.98333333333333,1.35910821542765,1
"374","2020-07-173170","2020-07-17 10:34:07","2020-07-17 10:36:31","IP Address","69.250.228.16",100,144,"True","2020-07-17 10:36:32","R_28MsEEcwReUEbI6",NA,NA,NA,NA,38.8865051269531,-77.0911026000977,"anonymous","EN","Yes, I consent to participate","cdr","White","white, not hispanic/latino","Female",24,"Master's degree","A few times a day","A few times a day","Within the past day",3170,0,2020-07-17,"female","white","HDSL",508,57,3.15789473684211,1.30643289812115,3,60,1.38333333333333,0.715249551488119,1
"375","2020-07-173661","2020-07-17 10:02:59","2020-07-17 10:05:25","IP Address","71.232.31.223",100,146,"True","2020-07-17 10:05:26","R_25KktCLLBso1O4y",NA,NA,NA,NA,42.3473968505859,-71.158203125,"anonymous","EN","Yes, I consent to participate","cdr","White","I am white and my ethnicity is Polish American. This is typically how I answer this question even though I have never been to Poland","Male",26,"Professional degree","A few times a day","A few times a day","Within the past hour",3661,0,2020-07-17,"female","white","HDSL",1116,60,3.08333333333333,1.73978049138163,3,60,1.43333333333333,0.945402195224056,1
"376","2020-07-173945","2020-07-17 11:56:13","2020-07-17 11:59:27","IP Address","200.69.195.2",100,194,"True","2020-07-17 11:59:28","R_vMiKHIcpFgKPOYp",NA,NA,NA,NA,-34.6020965576172,-58.3844985961914,"anonymous","EN","Yes, I consent to participate","CDR","Other","I would link myself to European and Jewish with LatinAmerican culture","Female",40,"Doctoral degree","A few times an hour","A few times an hour","Within the past hour",3945,0,2020-07-17,"female","hispanic","HDSL",137,60,3.03333333333333,2.30670846766605,2,60,1.21666666666667,1.09066402828684,1
"377","2020-07-174114","2020-07-17 13:02:10","2020-07-17 13:04:06","IP Address","97.70.157.243",100,115,"True","2020-07-17 13:04:06","R_3RwOEx6cUhGonUn",NA,NA,NA,NA,42.4985961914062,-83.4792022705078,"anonymous","EN","Yes, I consent to participate","CDR","Asian","I am a Hindu","Male",29,"Master's degree","A few times a day","A few times a month","Within the past day",4114,0,2020-07-17,"male","asian","HDSL",428,60,3.11666666666667,1.95796215980009,3,60,2.51666666666667,1.98717640296406,1
"378","2020-07-174468","2020-07-17 14:52:45","2020-07-17 14:55:56","IP Address","108.83.78.27",100,190,"True","2020-07-17 14:55:56","R_22Fl8aXbQw8kKot",NA,NA,NA,NA,32.7330932617188,-116.959701538086,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","i would define my ethnicity as family oriented and hardworking.","Female",20,"Some college, no degree","A few times a day","A few times a week","Within the past day",4468,0,2020-07-17,"female","hispanic","HDSL",314,60,3.35,1.78339801350575,3,60,2.45,2.14258674645898,1
"379","2020-07-174518","2020-07-17 16:03:23","2020-07-17 16:04:46","IP Address","65.112.8.59",100,83,"True","2020-07-17 16:04:46","R_1Fndh1SgjQ8QN40",NA,NA,NA,NA,42.3737030029297,-71.1284027099609,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Bengali (South Asian)","Male",22,"Bachelor's degree","A few times a day","A few times a week","Within the past hour",4518,0,2020-07-17,"male","asian","HDSL",2471,60,1.85,1.4476749330787,1,60,1.25,0.967698650389728,1
"380","2020-07-177237","2020-07-17 09:01:39","2020-07-17 09:04:34","IP Address","24.60.180.22",100,174,"True","2020-07-17 09:04:34","R_264llMrjHM3O7VP",NA,NA,NA,NA,42.2518005371094,-71.0804977416992,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Chinese","Female",31,"Bachelor's degree","A few times a day","A few times a day","Within the past day",7237,0,2020-07-17,"female","asian","HDSL",513,60,2.5,1.56768208468556,2,60,2.36666666666667,2.34315929467588,1
"381","2020-07-177503","2020-07-17 09:03:03","2020-07-17 09:05:50","IP Address","209.6.73.90",100,167,"True","2020-07-17 09:05:50","R_2ZBVckeqv2cJIHb",NA,NA,NA,NA,42.3473968505859,-71.158203125,"anonymous","EN","Yes, I consent to participate","cdr","White","White/Caucasian","Female",26,"Bachelor's degree","A few times a week","A few times a week","Within the past day",7503,0,2020-07-17,"female","white","HDSL",1104,60,3.35,1.27325819874759,3.5,60,2.3,1.30578893614654,2
"382","2020-07-177609","2020-07-17 08:04:30","2020-07-17 08:09:52","IP Address","99.182.205.83",100,322,"True","2020-07-17 08:09:53","R_2EofEPliS3yKNDw",NA,NA,NA,NA,33.0928039550781,-96.6454010009766,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","African
Why do they want to know","Female",48,"Bachelor's degree","A few times a day","A few times a week","Within the past day",7609,0,2020-07-17,"female","black or african american","HDSL",98,55,3.87272727272727,1.58762045859164,4,60,2.11666666666667,2.12404847423592,1
"383","2020-07-178265","2020-07-17 13:12:06","2020-07-17 13:14:12","IP Address","209.6.54.225",100,125,"True","2020-07-17 13:14:12","R_2Vps0TVjfMlZBUV",NA,NA,NA,NA,42.3995971679688,-71.1246032714844,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian","Female",36,"Master's degree","A few times a day","A few times a day","Within the past day",8265,0,2020-07-17,"female","asian","HDSL",819,60,4.53333333333333,2.19758470395875,5,60,1.46666666666667,1.15665600216513,1
"384","2020-07-178429","2020-07-17 10:03:24","2020-07-17 10:05:21","IP Address","73.126.99.253",100,116,"True","2020-07-17 10:05:21","R_2TZ9HvYlPdZ9IRl",NA,NA,NA,NA,42.3737030029297,-71.1284027099609,"anonymous","EN","Yes, I consent to participate","Cdr","White","White. Jewish. Eastern European. I don't usually give it much though and just select white/caucasian","Male",35,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",8429,0,2020-07-17,"male","white","HDSL",788,60,3.18333333333333,0.929582860096565,3,36,1.33333333333333,1.09544511501033,1
"385","2020-07-179029","2020-07-17 09:20:16","2020-07-17 09:23:41","IP Address","23.114.234.167",100,205,"True","2020-07-17 09:23:41","R_ODPV2yYyjm6arZL",NA,NA,NA,NA,30.0034942626953,-90.0606994628906,"anonymous","EN","Yes, I consent to participate","cdr","White","White. ","Female",29,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",9029,0,2020-07-17,"female","white","HDSL",1306,60,3.13333333333333,1.29492708605237,3,60,2.16666666666667,1.54224870674166,1
"386","2020-07-185395","2020-07-18 09:05:10","2020-07-18 09:07:07","IP Address","70.160.62.141",100,116,"True","2020-07-18 09:07:07","R_3jfBicsgRKU8Yoq",NA,NA,NA,NA,36.7969055175781,-76.1797027587891,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian, Korean-American","Male",21,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",5395,0,2020-07-18,"male","asian","HDSL",2028,60,1.96666666666667,1.05712540613391,2,NA,NA,NA,NA
"387","2020-07-202937","2020-07-20 12:18:32","2020-07-20 12:21:49","IP Address","66.31.134.126",100,197,"True","2020-07-20 12:21:50","R_2P822614fnmLpUw",NA,NA,NA,NA,42.3513031005859,-71.3626022338867,"anonymous","EN","Yes, I consent to participate","cdr","Other","Ashkenazi","Male",58,"Doctoral degree","A few times a week","A few times a year","Within the past week",2937,0,2020-07-20,"male","white","HDSL",74,43,4.18604651162791,1.72179051258094,4,60,1.6,1.21012676181507,1
"388","2020-07-204170","2020-07-20 19:04:15","2020-07-20 19:06:36","IP Address","32.214.142.136",100,140,"True","2020-07-20 19:06:36","R_2BkEsj8LaYN6pNp",NA,NA,NA,NA,41.2686004638672,-72.9651031494141,"anonymous","EN","Yes, I consent to participate","CDR","White","I''m white with Italian and Irish ancestry ","Female",35,"Master's degree","A few times an hour","A few times a day","Within the past hour",4170,0,2020-07-20,"female","white","HDSL",653,1,2,NA,2,60,2.41666666666667,1.47627183508778,2
"389","2020-07-204200","2020-07-20 17:07:46","2020-07-20 17:10:07","IP Address","173.48.96.205",100,140,"True","2020-07-20 17:10:07","R_2usWGS41RNuy1W1",NA,NA,NA,NA,42.4178009033203,-71.1134033203125,"anonymous","EN","Yes, I consent to participate","CDR","Black or African American","I would describe myself as Nigerian first (instead of just simply Black American), though I would also include that I am a black man.","Male",20,"Graduated high school","A few times an hour","A few times an hour","Within the past hour",4200,0,2020-07-20,"male","black or african american","HDSL",1069,60,3.59322033898305,2.23698260492826,3,60,2.7,1.97698623573134,2
