"","primary.id","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1","Q2","self.race","self.race.free","gender","age","education","covid.usage","pre.covid.usage","last.login","subject_id","date","subject_gender_RA","subject_race_RA"
"441","2020-07-242371","2020-07-24 14:00:45","2020-07-24 14:02:48","IP Address","73.100.215.53",100,123,"True","2020-07-24 14:02:48","R_sGpLXyLEHADcBzj",NA,NA,NA,NA,41.3867950439453,-70.5350036621094,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","I say that my mom was adopted from South Korea but raised in the United States and that my dad is caucasian. So I usually say that I am half South Korean and half caucasian. ","Female",21,"Some college, no degree","A few times a day","A few times a week","Within the past day",2371,2020-07-24,"female","white"
"442","2020-07-242463","2020-07-24 09:53:29","2020-07-24 09:57:36","IP Address","172.58.239.79",100,246,"True","2020-07-24 09:57:36","R_1Lb47rDsUHaziap",NA,NA,NA,NA,40.7718048095703,-74.2098007202148,"anonymous","EN","Yes, I consent to participate","Cdr","Two or more","I'm a mix of about 4 cultures. So unless  asked about the 1 identityy with I list all of them","Female",48,"Associate's degree","A few times an hour","A few times an hour","Within the past hour",2463,2020-07-24,"female","black or african american"
"443","2020-07-243051","2020-07-24 14:47:33","2020-07-24 14:49:53","IP Address","24.125.45.7",100,139,"True","2020-07-24 14:49:53","R_yCNxXLQ8Y04Mpyh",NA,NA,NA,NA,33.7153015136719,-84.3311996459961,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","Black ","Female",28,"Bachelor's degree","A few times a day","A few times a week","Within the past day",3051,2020-07-24,"female","black or african american"
"444","2020-07-243163","2020-07-24 12:11:50","2020-07-24 12:13:31","IP Address","24.125.93.223",100,100,"True","2020-07-24 12:13:31","R_1OHt6mwekBw8SbO",NA,NA,NA,NA,34.2319030761719,-84.1626968383789,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I would say I'm Indian ","Male",18,"Graduated high school","A few times a week","A few times a week","Within the past day",3163,2020-07-24,"male","asian"
"445","2020-07-243703","2020-07-24 16:35:56","2020-07-24 16:38:06","IP Address","73.145.166.90",100,129,"True","2020-07-24 16:38:06","R_20YWsXwLxbeheR6",NA,NA,NA,NA,42.2807006835938,-83.7800979614258,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I am a Chinese American. I am adopted into a white family, so sometimes I also feel I want to identify as white as well on similar questions.","Female",18,"Graduated high school","A few times a week","A few times a month","Within the past day",3703,2020-07-24,"female","asian"
"446","2020-07-245458","2020-07-24 13:47:06","2020-07-24 13:49:04","IP Address","50.4.128.84",100,117,"True","2020-07-24 13:49:04","R_12zpZZq3nw2Midz",NA,NA,NA,NA,40.1087951660156,-82.9741973876953,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I usually describe my race/ethnicity as Asian, or Asian-American if that is an option. My parents are from Taiwan, but I find the distinction is usually not as relevant or important to me as generally identifying as an AAPI.","Female",21,"Graduated high school","A few times an hour","A few times an hour","Within the past hour",5458,2020-07-24,"female","asian"
"447","2020-07-246243","2020-07-24 13:45:38","2020-07-24 13:58:52","IP Address","108.194.58.140",100,794,"True","2020-07-24 13:58:53","R_1qfgGKEH3ubGAg8",NA,NA,NA,NA,33.0950927734375,-96.880500793457,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian/Pacific Islander","Male",60,"Master's degree","A few times a month","A few times a year","Within the past week",6243,2020-07-24,"male","asian"
"448","2020-07-246604","2020-07-24 13:14:53","2020-07-24 13:16:40","IP Address","75.187.162.46",100,107,"True","2020-07-24 13:16:41","R_1q4o5ev1pdnYCVg",NA,NA,NA,NA,41.018798828125,-81.6174011230469,"anonymous","EN","Yes, I consent to participate","CDR","White","White/Caucasian","Female",38,"Master's degree","A few times a week","A few times a week","Within the past day",6604,2020-07-24,"female","white"
"449","2020-07-246821","2020-07-24 09:27:05","2020-07-24 09:29:54","IP Address","173.48.52.93",100,168,"True","2020-07-24 09:29:54","R_OOIXXV8NMUUX0Gt",NA,NA,NA,NA,42.2124938964844,-70.9961013793945,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian American","Male",21,"Some college, no degree","A few times a day","A few times a day","Within the past day",6821,2020-07-24,"male","asian"
"450","2020-07-247634","2020-07-24 13:16:15","2020-07-24 13:18:06","IP Address","163.116.135.118",100,110,"True","2020-07-24 13:18:07","R_2rhVBUj9oAzVK8v",NA,NA,NA,NA,40.7126007080078,-74.0065994262695,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","I only click Hispanic/latino or other.","Female",21,"Bachelor's degree","A few times a week","A few times a day","Within the past hour",7634,2020-07-24,"female","hispanic"
"451","2020-07-247660","2020-07-24 11:15:26","2020-07-24 11:18:04","IP Address","73.87.240.27",100,158,"True","2020-07-24 11:18:05","R_bjvFNplBTSTJQFH",NA,NA,NA,NA,38.9057006835938,-77.0318984985352,"anonymous","EN","Yes, I consent to participate","cdr","White","White/caucasian; eastern european descent","Female",23,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",7660,2020-07-24,"female","white"
"452","2020-07-248087","2020-07-24 12:03:06","2020-07-24 12:04:29","IP Address","73.238.152.30",100,83,"True","2020-07-24 12:04:30","R_1Qbf4BrsY2FmSKf",NA,NA,NA,NA,42.3648986816406,-71.0987014770508,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","Mixed or biracial","Female",24,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",8087,2020-07-24,"female","white"
"453","2020-07-248423","2020-07-24 13:32:14","2020-07-24 13:34:25","IP Address","72.93.39.226",100,130,"True","2020-07-24 13:34:25","R_2bOSTnUau8AOZtK",NA,NA,NA,NA,42.3399047851562,-71.1244964599609,"anonymous","EN","Yes, I consent to participate","CDR","White","White, Ashkenazi Jewish","Female",44,"Doctoral degree","A few times an hour","A few times an hour","Within the past hour",8423,2020-07-24,"female","white"
"454","2020-07-248534","2020-07-24 12:03:52","2020-07-24 12:05:47","IP Address","24.188.53.54",100,115,"True","2020-07-24 12:05:48","R_3Mg82V0yHOS52DT",NA,NA,NA,NA,40.4880065917969,-74.4543991088867,"anonymous","EN","Yes, I consent to participate","CDR","White","I identify as white/caucasian. ","Female",27,"Master's degree","A few times a day","A few times a day","Within the past hour",8534,2020-07-24,"female","white"
"455","2020-07-249726","2020-07-24 11:06:45","2020-07-24 11:08:39","IP Address","70.105.245.14",100,114,"True","2020-07-24 11:08:40","R_2EDZKF5v3pDdRYe",NA,NA,NA,NA,42.8636932373047,-71.5131988525391,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","I tend to write mixed-race or multiracial, and if those options do not appear on official forms, I'll select other. If other is not an option and I can only choose one option, I list black.","Female",20,"Some college, no degree","A few times an hour","A few times a day","Within the past hour",9726,2020-07-24,"female","black or african american"
"456","2020-07-257408","2020-07-25 08:22:02","2020-07-25 08:23:28","IP Address","174.62.162.191",100,86,"True","2020-07-25 08:23:29","R_DquJp1SfZMPqV5T",NA,NA,NA,NA,41.3907928466797,-73.4483032226562,"anonymous","EN","Yes, I consent to participate","cdr","White","Caucasian ","Female",29,"Master's degree","A few times a week","A few times a month","Within the past week",7408,2020-07-25,"female","white"
"457","2020-07-261235","2020-07-26 07:30:21","2020-07-26 07:32:12","IP Address","184.153.104.65",100,111,"True","2020-07-26 07:32:12","R_3oTqZO74Qb29Ldn",NA,NA,NA,NA,40.7465057373047,-73.9089965820312,"anonymous","EN","Yes, I consent to participate","cdr","White","I'm white. I am conscious when completing surveys that checking this box indicates a level of societal privilege. ","Male",33,"Bachelor's degree","A few times an hour","A few times a day","Within the past week",1235,2020-07-26,"male","white"
"458","2020-07-273038","2020-07-27 11:15:53","2020-07-27 11:17:40","IP Address","73.224.110.201",100,107,"True","2020-07-27 11:17:40","R_3KTldrCbjOEMnJu",NA,NA,NA,NA,30.1172027587891,-81.4119033813477,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I'm Asian American or Indian if that shows up.","Male",22,"Some college, no degree","A few times a day","A few times a day","Within the past hour",3038,2020-07-27,"male","asian"
"459","2020-07-276639","2020-07-27 11:37:46","2020-07-27 11:39:44","IP Address","47.37.157.149",100,117,"True","2020-07-27 11:39:44","R_1d0uWXpNtxz0oja",NA,NA,NA,NA,34.0648040771484,-118.085998535156,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian American. I usual go for this as it accurately describes me and on forms its usually just Asian.","Female",20,"Some college, no degree","A few times a day","A few times a day","Within the past hour",6639,2020-07-27,"female","asian"
"460","2020-07-277866","2020-07-27 12:33:02","2020-07-27 12:35:41","IP Address","108.16.112.198",100,158,"True","2020-07-27 12:35:41","R_1FJlN7cbD79XtQQ",NA,NA,NA,NA,40.027099609375,-75.3291015625,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","I am a first-generation african-american. Not much comes to mind when I answer these types of questions because my ethnicity is always one of the options. ","Female",22,"Bachelor's degree","A few times a week","A few times a week","Within the past week",7866,2020-07-27,"female","black or african american"
"461","2020-07-278464","2020-07-27 10:02:19","2020-07-27 10:03:47","IP Address","207.38.144.224",100,88,"True","2020-07-27 10:03:47","R_2zcp3I6XvYXMWAP",NA,NA,NA,NA,40.7263031005859,-73.9817962646484,"anonymous","EN","Yes, I consent to participate","cdr","White","I am white/Caucasian. This is what comes to mind always. ","Female",26,"Bachelor's degree","A few times a week","A few times a week","Within the past week",8464,2020-07-27,"female","white"
"462","2020-07-279287","2020-07-27 11:17:03","2020-07-27 11:19:16","IP Address","99.126.241.238",100,132,"True","2020-07-27 11:19:16","R_1duysGErjkAWVyW",NA,NA,NA,NA,41.7821044921875,-87.6045989990234,"anonymous","EN","Yes, I consent to participate","cdr","White","I usually pick white or caucasian. Both make me a little uncomfortable--""caucasian"" feels like a made-up word that nobody really knows what it means, nobody identifies with it. ""white"" feels.. too simplistic. ","Male",32,"Master's degree","A few times a week","A few times a year","Within the past day",9287,2020-07-27,"male","white"
"463","2020-07-281989","2020-07-28 10:01:10","2020-07-28 10:03:12","IP Address","107.159.8.127",100,121,"True","2020-07-28 10:03:12","R_YW7oT1oCgW3SzDP",NA,NA,NA,NA,43.6425933837891,-79.4001998901367,"anonymous","EN","Yes, I consent to participate","cdr","White","I am white, Eastern European, Ukrainian","Female",20,"Graduated high school","A few times a day","A few times a day","Within the past day",1989,2020-07-28,"female","white"
"464","2020-07-282574","2020-07-28 13:00:47","2020-07-28 13:02:33","IP Address","71.8.153.202",100,105,"True","2020-07-28 13:02:33","R_2WvZQcENvcA7twi",NA,NA,NA,NA,43.1204986572266,-89.3523025512695,"anonymous","EN","Yes, I consent to participate","cdr","White","I am white, wholly, a 3rd generation American of Irish and Eastern European descent.","Female",28,"Master's degree","A few times an hour","A few times an hour","Within the past hour",2574,2020-07-28,"female","white"
"465","2020-07-283313","2020-07-28 13:58:44","2020-07-28 14:00:06","IP Address","98.116.66.46",100,82,"True","2020-07-28 14:00:06","R_1lfuSNO8tF8OJNx",NA,NA,NA,NA,40.7622985839844,-73.8723983764648,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian, Chinese","Female",26,"Master's degree","A few times an hour","A few times an hour","Within the past hour",3313,2020-07-28,"female","asian"
"466","2020-07-284810","2020-07-28 11:58:48","2020-07-28 12:01:01","IP Address","107.159.8.127",100,133,"True","2020-07-28 12:01:02","R_6Wl3ynhfurJf4id",NA,NA,NA,NA,43.6425933837891,-79.4001998901367,"anonymous","EN","Yes, I consent to participate","cdr","White","white, eastern european","Female",26,"Master's degree","A few times a day","A few times a day","Within the past hour",4810,2020-07-28,"female","white"
"467","2020-07-285449","2020-07-28 12:58:32","2020-07-28 13:04:52","IP Address","73.51.104.134",100,379,"True","2020-07-28 13:04:52","R_BzuFCNcVSI5uOUV",NA,NA,NA,NA,42.0307006835938,-87.8106994628906,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I would say my race and ethnicity is the representation of intelligence and nerd. Asians are normally smarter, and people around me would probably think that I am good at math, science, and technologies. ","Male",19,"Graduated high school","A few times a week","A few times a week","Within the past day",5449,2020-07-28,"male","asian"
"468","2020-07-287031","2020-07-28 10:07:25","2020-07-28 10:09:50","IP Address","76.26.201.247",100,145,"True","2020-07-28 10:09:51","R_BWIlHrv4eYHp4Ln",NA,NA,NA,NA,32.8444976806641,-79.8242034912109,"anonymous","EN","Yes, I consent to participate","cdr","White","white ","Female",20,"Associate's degree","A few times a week","A few times a month","Within the past day",7031,2020-07-28,"female","white"
"469","2020-07-288968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female","asian"
"470","2020-07-295775","2020-07-29 11:01:10","2020-07-29 11:03:20","IP Address","23.25.30.113",100,129,"True","2020-07-29 11:03:20","R_vC6C0berBz3tkTD",NA,NA,NA,NA,41.9450073242188,-87.7995986938477,"anonymous","EN","Yes, I consent to participate","cdr","White","white","Female",31,"Master's degree","A few times a day","A few times a day","Within the past hour",5775,2020-07-29,"female","hispanic"
"471","2020-07-296164","2020-07-29 13:10:42","2020-07-29 13:13:04","IP Address","69.47.218.213",100,142,"True","2020-07-29 13:13:04","R_zSiz2AVfT3B7Csp",NA,NA,NA,NA,41.9228057861328,-88.0755996704102,"anonymous","EN","Yes, I consent to participate","cdr","Asian","South Asian
Lots of diversity","Male",26,"Bachelor's degree","A few times a day","A few times a week","Within the past day",6164,2020-07-29,"male","asian"
"472","2020-07-303984","2020-07-30 14:01:21","2020-07-30 14:04:24","IP Address","108.205.4.86",100,183,"True","2020-07-30 14:04:25","R_u2slZC4Kak9RoxH",NA,NA,NA,NA,29.3309936523438,-98.4965972900391,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","Hispanic, and then I have to click 'White' when asked further. I don't like the history of Hispanic not being its own category.","Female",23,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",3984,2020-07-30,"female","hispanic"
"473","2020-07-304463","2020-07-30 10:37:18","2020-07-30 10:38:47","IP Address","73.171.139.85",100,88,"True","2020-07-30 10:38:47","R_Z3vklQ7px9e70Od",NA,NA,NA,NA,30.2183074951172,-81.5621032714844,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Indian ","Female",21,"Bachelor's degree","A few times an hour","A few times an hour","Within the past hour",4463,2020-07-30,"female","asian"
"474","2020-07-309706","2020-07-30 10:15:32","2020-07-30 10:16:57","IP Address","75.162.249.116",100,84,"True","2020-07-30 10:16:57","R_3GBoLsaJh6OA02u",NA,NA,NA,NA,41.62890625,-93.7255020141602,"anonymous","EN","Yes, I consent to participate","CDR","Asian","Asian. I usually put East Asian if it gives me the option.","Female",23,"Bachelor's degree","A few times a day","A few times a day","Within the past day",9706,2020-07-30,"female","asian"
"475","2020-07-313637","2020-07-31 14:03:40","2020-07-31 14:05:41","IP Address","98.21.242.91",100,121,"True","2020-07-31 14:05:42","R_1eQwZOSwlu1130U",NA,NA,NA,NA,40.0731964111328,-82.4017028808594,"anonymous","EN","Yes, I consent to participate","cdr","White","White","Female",22,"Bachelor's degree","A few times a week","A few times a week","Within the past day",3637,2020-07-31,"female","white"
