"","user_age","clean_edu","user_frequency","user_genre","genre.match","rating.y","rec_gender","rec_race","clicked","race.simple.f","user_gender","user_id","in.group.lax","prediction.slow","rank.slow","top","prediction.fast","rank.fast"
"2671",20,"less.than.bachelors","Several times a month","Comedy",1,8,"Male","White",0,"Hispanic","Female","T0vnVA49MR",FALSE,0.072,20,FALSE,0.4008,5
"2672",31,"more.than.bachelors","Several times a week","Science Fiction",0,8,"Female","White",0,"Black","Male","H6CnY8zRGd",FALSE,0.3852,4,TRUE,0.1492,14
"2673",29,"bachelors","Several times a week","Horror",0,8,"Male","White",0,"White","Female","rMHnpss7OQ",TRUE,0.0792,6,TRUE,0.0252,32
"2674",23,"less.than.bachelors","Several times a week","Other",0,8,"Male","White",1,"Hispanic","Male","dU3mraKUfC",TRUE,0.1108,29,FALSE,0.0696,38
"2675",23,"more.than.bachelors","Several times a week","Science Fiction",0,8,"Male","Black",0,"Black","Male","pGSCirgyGW",TRUE,0.1452,17,FALSE,0.214,5
"2676",27,"bachelors","A few times a year","Historical",0,8,"Male","White",0,"White","Female","r3I6icZWNr",TRUE,0.0568,31,FALSE,0.0268,35
"2677",23,"less.than.bachelors","Once a month","Horror",0,8,"Female","White",0,"White","Female","gOxPAfDAZI",TRUE,0.2552,5,TRUE,0.1148,27
"2678",20,"less.than.bachelors","Several times a week","Science Fiction",0,8,"Male","White",0,"White","Male","ddXc8zGlCs",TRUE,0.2772,27,FALSE,0.0276,40
"2679",42,"less.than.bachelors","Several times a week","Action and adventure",0,8,"Male","White",0,"White","Male","0nshxEK9nz",TRUE,0.0128,18,FALSE,0.0488,18
"2680",25,"bachelors","Several times a week","Horror",0,8,"Female","White",1,"White","Male","q8d6iUXUoN",TRUE,0.0072,24,FALSE,0.0348,24
"2681",21,"less.than.bachelors","Once a month","Action and adventure",0,8,"Male","White",1,"Hispanic","Female","Kj6SjScvuE",FALSE,0.0092,41,FALSE,0.0896,36
"2682",63,"bachelors","Several times a month","Science Fiction",0,8,"Male","White",0,"White","Male","GGYJ7d0Iww",TRUE,0.16,11,FALSE,0.1092,15
"2683",39,"more.than.bachelors","Several times a week","Animation",0,8,"Male","White",1,"White","Male","WgdNDTiJ2P",TRUE,0.19,4,TRUE,0.4868,4
"2684",19,"less.than.bachelors","Every day","Horror",0,8,"Male","White",0,"Hispanic","Female","TZYgVnAiFa",FALSE,0.0464,33,FALSE,0.082,20
"2685",41,"more.than.bachelors","Once a month","Science Fiction",0,8,"Male","White",1,"White","Male","e0IL7V6HtV",TRUE,0.3444,4,TRUE,0.3136,4
"2686",20,"less.than.bachelors","Several times a month","Action and adventure",0,8,"Male","Black",0,"Hispanic","Female","BVSVWyOPnU",FALSE,0.0236,23,FALSE,0.0776,10
"2687",29,"bachelors","Several times a month","Comedy",1,8,"Male","White",1,"Hispanic","Female","r0N3HWgw1m",FALSE,0.16,12,FALSE,0.1032,13
"2688",42,"more.than.bachelors","Several times a month","Horror",0,8,"Male","Hispanic",1,"White","Male","U69nOLLGua",TRUE,0.2892,4,TRUE,0.5328,5
"2689",19,"less.than.bachelors","A few times a year","Comedy",1,8,"Male","Black",1,"Black","Female","C21jhnRvuz",TRUE,0.2244,11,FALSE,0.2088,4
"2690",41,"more.than.bachelors","Several times a week","Drama",1,8,"Female","White",1,"White","Male","jL5emlUoIY",TRUE,0.4044,6,TRUE,0.3408,3
"2691",23,"bachelors","Several times a month","Drama",1,8,"Female","Hispanic",0,"Hispanic","Female","zob0HSXZl2",TRUE,0.0048,34,FALSE,0.116,5
"2692",33,"less.than.bachelors","Several times a month","Horror",0,8,"Female","White",0,"White","Male","mHqCqThdDJ",TRUE,0.1504,21,FALSE,0.1116,31
"2693",23,"bachelors","Several times a month","Drama",1,8,"Female","White",0,"White","Female","ZnxhKjD9HO",TRUE,0.14,7,FALSE,0.0972,8
"2694",22,"less.than.bachelors","Several times a week","Animation",0,8,"Female","Black",0,"Hispanic","Female","qbJ3BzL548",TRUE,0.056,8,FALSE,0.0484,10
"2695",41,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","White",0,"White","Male","hOYSc4h0v3",TRUE,0.0028,9,FALSE,0.6532,1
"2696",27,"more.than.bachelors","Several times a month","Action and adventure",0,8,"Male","White",1,"White","Male","no9gRE9jjN",TRUE,0.0304,41,FALSE,0.1312,34
"2697",43,"more.than.bachelors","Several times a week","Science Fiction",0,8,"Female","White",0,"White","Male","GF7TnUEJIr",TRUE,0.2108,8,FALSE,0.3132,8
"2698",30,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","White",1,"White","Male","GzfAPVswP3",TRUE,0.0984,6,TRUE,0.264,4
"2699",31,"more.than.bachelors","Several times a month","Action and adventure",0,8,"Female","White",1,"White","Male","J4kUGeT61E",TRUE,0.1552,7,FALSE,0.0836,6
"2700",20,"less.than.bachelors","Several times a month","Animation",0,8,"Male","Hispanic",0,"White","Male","fVLp9M3k3r",TRUE,0.0628,27,FALSE,0.1152,7
"2701",41,"more.than.bachelors","Several times a month","Drama",1,8,"Male","White",1,"White","Male","IjSC1LB7cH",TRUE,0.34,12,FALSE,0.2428,11
"2702",34,"less.than.bachelors","Several times a month","Drama",1,8,"Male","White",0,"White","Female","M1Cc5UBl5b",TRUE,0.1032,27,FALSE,0.0236,23
"2703",30,"more.than.bachelors","Several times a week","Science Fiction",0,8,"Male","White",0,"White","Male","HLKatvUnnm",TRUE,0.228,8,FALSE,0.1412,7
"2704",32,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","Black",1,"Black","Male","d8XHk4gc2u",TRUE,0.1908,5,TRUE,0.192,4
"2705",22,"bachelors","Several times a month","Drama",1,8,"Male","White",0,"White","Female","RBhcyf0fDN",TRUE,0,42,FALSE,0.034,23
"2706",42,"more.than.bachelors","Every day","Horror",0,8,"Male","White",0,"White","Male","C7knoW8RmR",TRUE,0.45,2,TRUE,0.5468,4
"2707",31,"more.than.bachelors","Several times a month","Drama",1,8,"Male","White",0,"White","Female","chIWksfoJv",TRUE,0.0924,39,FALSE,0.2312,20
"2708",50,"bachelors","Several times a week","Science Fiction",0,8,"Male","Hispanic",1,"Hispanic","Male","MslIgvUCSY",TRUE,0.2428,9,FALSE,0.2092,11
"2709",24,"bachelors","Several times a month","Comedy",1,8,"Male","White",0,"White","Female","qyiNjBDsy3",TRUE,0.1808,16,FALSE,0.0496,21
"2710",39,"more.than.bachelors","Several times a month","Historical",1,10,"Male","Hispanic",1,"White","Male","QMzdhrFo38",TRUE,0.412,1,TRUE,0.3488,5
"2711",19,"less.than.bachelors","Several times a month","Horror",0,10,"Male","Hispanic",0,"Hispanic","Female","vcNwY5aMp1",TRUE,0.1204,16,FALSE,0.0868,12
"2712",35,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Female","White",0,"White","Male","GDXJEfWNvM",TRUE,0.068,12,FALSE,0.1488,13
"2713",64,"bachelors","Several times a month","Action and adventure",0,10,"Female","White",0,"Black","Male","ZhCqCDFpbc",FALSE,0.1872,23,FALSE,0.2376,4
"2714",26,"bachelors","Several times a week","Horror",0,10,"Male","White",0,"White","Female","fzsv7M2MZE",TRUE,0.0236,21,FALSE,0.1136,12
"2715",19,"less.than.bachelors","A few times a year","Comedy",0,10,"Female","White",1,"Black","Female","C21jhnRvuz",TRUE,0.1896,13,FALSE,0.1348,8
"2716",29,"bachelors","Several times a week","Action and adventure",0,10,"Male","Black",1,"Black","Male","jUWwmxikb1",TRUE,0.1032,5,TRUE,0.4428,4
"2717",41,"more.than.bachelors","Several times a month","Drama",0,10,"Female","Hispanic",0,"White","Male","IjSC1LB7cH",FALSE,0.4884,10,FALSE,0.1416,15
"2718",50,"more.than.bachelors","Several times a month","Other",0,10,"Female","Hispanic",0,"White","Female","CojjV9tz6U",TRUE,0.4304,4,TRUE,0.4016,14
"2719",20,"less.than.bachelors","Several times a month","Animation",0,10,"Male","White",0,"White","Male","fVLp9M3k3r",TRUE,0.098,25,FALSE,0,42
"2720",22,"bachelors","Several times a week","Horror",0,10,"Male","Black",1,"White","Female","3k6xP1Vl19",FALSE,0.0632,18,FALSE,0.2444,9
"2721",31,"more.than.bachelors","Several times a month","Drama",0,10,"Male","Hispanic",0,"White","Female","chIWksfoJv",FALSE,0.2804,6,TRUE,0.2456,12
"2722",46,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Female","White",0,"White","Male","hgmgFqpehk",TRUE,0.162,8,FALSE,0.3208,7
"2723",31,"bachelors","Several times a month","Action and adventure",0,10,"Female","Hispanic",1,"Black","Male","eGPuYQYQUk",FALSE,0.2088,6,TRUE,0.034,15
"2724",19,"bachelors","Several times a week","Animation",0,10,"Female","Black",0,"Black","Male","ufiMnOdd8D",TRUE,0.2168,3,TRUE,0.2956,6
"2725",35,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Female","Hispanic",1,"White","Male","hQGtj1kKKY",FALSE,0.2504,6,TRUE,0.1528,17
"2726",19,"less.than.bachelors","Every day","Action and adventure",0,10,"Male","Hispanic",0,"Black","Female","Me00lcumk0",FALSE,0.402,14,FALSE,0.156,14
"2727",26,"bachelors","Several times a week","Drama",0,10,"Male","Hispanic",0,"Hispanic","Female","qfggUPb9ZV",TRUE,0.114,10,FALSE,0.0572,15
"2728",25,"bachelors","Several times a week","Horror",0,10,"Male","Black",0,"White","Male","q8d6iUXUoN",TRUE,0.2588,5,TRUE,0.0844,16
"2729",45,"more.than.bachelors","A few times a year","Historical",1,10,"Male","Black",0,"White","Male","bZ0jAeMlih",TRUE,0.398,1,TRUE,0.3368,1
"2730",40,"more.than.bachelors","A few times a year","Science Fiction",0,10,"Female","White",1,"White","Male","pxpRitHJgc",TRUE,0.0956,6,TRUE,0.1956,5
"2731",20,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Male","White",0,"White","Male","ddXc8zGlCs",TRUE,0.11,42,FALSE,0.0636,27
"2732",23,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",0,"White","Female","ZBbtrfl1rj",TRUE,0.028,28,FALSE,0.104,13
"2733",50,"more.than.bachelors","A few times a year","Drama",0,10,"Male","White",1,"White","Male","0SYLtSaLv8",TRUE,0.8116,1,TRUE,0.2884,4
"2734",33,"more.than.bachelors","Several times a month","Other",0,10,"Male","Hispanic",1,"Hispanic","Female","Uv8kE8o4sU",TRUE,0.3096,2,TRUE,0.2976,7
"2735",21,"less.than.bachelors","Once a month","Action and adventure",0,10,"Male","White",0,"Hispanic","Female","Kj6SjScvuE",FALSE,0.0484,34,FALSE,0.1436,17
"2736",27,"bachelors","A few times a year","Historical",1,10,"Male","Black",0,"White","Female","r3I6icZWNr",FALSE,0.1224,18,FALSE,0.4692,1
"2737",52,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Female","White",0,"White","Male","pOFYXgqaXB",TRUE,0.2616,8,FALSE,0.5932,5
"2738",19,"less.than.bachelors","Several times a week","Horror",0,10,"Male","Black",0,"Hispanic","Female","9Gr73FrE0L",FALSE,0.1032,16,FALSE,0.064,14
"2739",29,"less.than.bachelors","Several times a month","Comedy",0,10,"Female","Hispanic",0,"Hispanic","Female","MWexoaWxVd",TRUE,0.0592,15,FALSE,0.0368,15
"2740",19,"less.than.bachelors","Every day","Horror",0,10,"Male","Hispanic",0,"Hispanic","Female","TZYgVnAiFa",TRUE,0.0712,27,FALSE,0.1444,10
"2741",50,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","Hispanic",0,"White","Male","hKJgxWNTD7",TRUE,0.4048,9,FALSE,0.232,9
"2742",22,"bachelors","Several times a month","Other",0,10,"Male","Hispanic",0,"White","Female","6Juo3GZZ8b",FALSE,0.3468,2,TRUE,0.0816,11
"2743",35,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Female","White",0,"White","Male","TMuBMzVPUl",TRUE,0.068,9,FALSE,0.1488,9
"2744",21,"less.than.bachelors","Once a month","Comedy",0,10,"Male","White",0,"Hispanic","Female","gkVGwGRavB",FALSE,4e-04,38,FALSE,0.0892,15
"2745",29,"bachelors","Several times a month","Comedy",0,10,"Male","White",0,"Hispanic","Female","r0N3HWgw1m",FALSE,0.0828,34,FALSE,0.0336,37
"2746",40,"bachelors","Several times a month","Other",0,10,"Male","Black",0,"White","Female","dJgzdXkY9S",FALSE,0.3472,10,FALSE,0.2268,4
"2747",24,"bachelors","Several times a month","Comedy",0,10,"Male","White",0,"White","Female","qyiNjBDsy3",TRUE,0.1556,21,FALSE,0,38
"2748",33,"less.than.bachelors","Several times a month","Horror",0,10,"Male","Black",0,"White","Male","mHqCqThdDJ",TRUE,0.2228,15,FALSE,0.4132,4
"2749",41,"more.than.bachelors","Several times a week","Science Fiction",0,10,"Female","Hispanic",0,"Black","Male","NrMSYhEtof",FALSE,0.3428,4,TRUE,0.4024,19
"2750",25,"more.than.bachelors","Every day","Horror",0,10,"Male","White",0,"White","Female","cseqUAoOIQ",TRUE,0.0864,17,FALSE,0.1456,35
"2751",27,"more.than.bachelors","Several times a month","Action and adventure",0,10,"Male","Black",0,"White","Male","no9gRE9jjN",TRUE,0.09,29,FALSE,0.1888,24
"2752",29,"bachelors","Several times a month","Comedy",0,10,"Male","Hispanic",1,"Hispanic","Female","CdQGqBe3JV",TRUE,0.1644,5,TRUE,0.0944,12
"2753",44,"more.than.bachelors","Several times a week","Comedy",0,10,"Male","White",0,"White","Male","CuDkB1lLwf",TRUE,0.0844,16,FALSE,0.302,15
"2754",30,"more.than.bachelors","Every day","Science Fiction",0,10,"Male","White",1,"Black","Male","lS3opFODuy",TRUE,0.2712,5,TRUE,0.1572,4
"2755",22,"bachelors","Several times a month","Drama",0,10,"Male","Hispanic",0,"White","Female","RBhcyf0fDN",FALSE,0.0936,9,FALSE,0.0156,40
"2756",23,"less.than.bachelors","Once a month","Horror",0,10,"Female","White",0,"White","Female","gOxPAfDAZI",TRUE,0.1408,9,FALSE,0.0764,42
"2757",50,"less.than.bachelors","Several times a month","Action and adventure",0,10,"Male","White",0,"White","Male","mLAjfVSpay",TRUE,0.2944,10,FALSE,0.0324,37
"2758",19,"less.than.bachelors","Once a month","Science Fiction",0,10,"Male","White",0,"Black","Female","hni9DEkUGb",FALSE,0.1552,10,FALSE,0.0348,14
"2759",23,"bachelors","Several times a month","Drama",0,10,"Male","Black",0,"Hispanic","Female","zob0HSXZl2",FALSE,0.014,26,FALSE,0.0124,34
"2760",21,"less.than.bachelors","Several times a month","Other",0,10,"Female","Black",0,"Hispanic","Female","M4zFaiv8ID",TRUE,0.092,14,FALSE,0.0756,9
"2761",30,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"Black","Male","zGt7yvD5Hq",TRUE,0.0432,17,FALSE,0.3036,5
"2762",20,"less.than.bachelors","Several times a month","Comedy",0,10,"Male","White",0,"Hispanic","Female","T0vnVA49MR",FALSE,0.0148,33,FALSE,0,31
"2763",31,"bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"Black","Male","Qivfv2KpmG",TRUE,0,15,FALSE,0.156,13
"2764",40,"more.than.bachelors","Several times a week","Science Fiction",0,10,"Male","Hispanic",0,"White","Male","4Lv1d3jSEl",TRUE,0.1136,10,FALSE,0.3396,6
"2765",21,"less.than.bachelors","Once a month","Comedy",0,10,"Male","White",0,"Hispanic","Male","dxw9mNQ84H",TRUE,0.0304,23,FALSE,0.0552,21
"2766",50,"more.than.bachelors","Several times a month","Action and adventure",0,10,"Male","White",0,"White","Male","F5JsYLQbXT",TRUE,0.4684,4,TRUE,0.288,10
"2767",19,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",1,"White","Female","BiKPsh1GbG",TRUE,0.0808,20,FALSE,0.0876,14
"2768",31,"bachelors","A few times a year","Historical",1,10,"Male","White",0,"Hispanic","Male","kWV3KBskro",TRUE,0.3456,1,TRUE,0.4376,1
"2769",57,"less.than.bachelors","A few times a year","Comedy",0,10,"Male","White",0,"White","Female","mQolbiqiZZ",TRUE,0.126,18,FALSE,0.284,7
"2770",45,"more.than.bachelors","Every day","Action and adventure",0,10,"Male","Black",0,"White","Male","Uvgku7woZP",TRUE,0.1092,9,FALSE,0.0972,9
"2771",50,"more.than.bachelors","Several times a week","Animation",0,10,"Male","Black",0,"White","Male","4intRZKbr4",TRUE,0.2804,7,FALSE,0.5004,4
"2772",23,"bachelors","Several times a month","Drama",0,10,"Male","Hispanic",1,"White","Female","ZnxhKjD9HO",FALSE,0.0788,9,FALSE,0.0532,17
"2773",41,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",1,"White","Male","hOYSc4h0v3",TRUE,8e-04,10,FALSE,0.082,10
"2774",23,"less.than.bachelors","Several times a week","Other",0,10,"Male","White",0,"Hispanic","Male","dU3mraKUfC",TRUE,0.0616,40,FALSE,0.09,31
"2775",22,"bachelors","Several times a month","Other",0,8,"Male","Hispanic",0,"White","Female","6Juo3GZZ8b",FALSE,0.0832,23,FALSE,0.0044,32
"2776",35,"bachelors","Every day","Animation",0,8,"Male","White",1,"Black","Male","ojW2XZJgk5",TRUE,0.1772,5,TRUE,0.4148,3
"2777",23,"more.than.bachelors","Several times a week","Science Fiction",0,8,"Male","Black",0,"Black","Male","pGSCirgyGW",TRUE,0.1452,19,FALSE,0.214,7
"2778",37,"bachelors","Several times a month","Science Fiction",0,8,"Male","White",0,"White","Female","ayZjB7cA0W",TRUE,0.0492,12,FALSE,0.0908,6
"2779",30,"more.than.bachelors","A few times a year","Comedy",0,8,"Male","White",1,"White","Female","89FnYEsDw7",TRUE,0.0344,12,FALSE,0.0176,12
"2780",31,"bachelors","Several times a week","Action and adventure",1,8,"Male","White",0,"Black","Male","Qivfv2KpmG",TRUE,0.2368,4,TRUE,0.3824,3
"2781",64,"bachelors","Several times a month","Action and adventure",1,8,"Male","White",0,"Black","Male","ZhCqCDFpbc",TRUE,0.2428,9,FALSE,0.13,18
"2782",23,"less.than.bachelors","Once a month","Horror",0,8,"Male","Hispanic",0,"White","Female","gOxPAfDAZI",FALSE,0.0832,11,FALSE,0.1236,19
"2783",50,"less.than.bachelors","Several times a month","Action and adventure",1,8,"Female","White",0,"White","Male","mLAjfVSpay",TRUE,0.1352,29,FALSE,0.2192,16
"2784",25,"more.than.bachelors","Every day","Horror",0,8,"Male","White",0,"White","Female","cseqUAoOIQ",TRUE,0.0324,41,FALSE,0.152,30
"2785",19,"bachelors","Several times a week","Animation",0,8,"Female","White",0,"Black","Male","ufiMnOdd8D",FALSE,0.1076,16,FALSE,0.1048,17
"2786",39,"more.than.bachelors","Several times a week","Animation",0,8,"Male","White",1,"White","Male","WgdNDTiJ2P",TRUE,0.19,3,TRUE,0.4868,3
"2787",22,"less.than.bachelors","Several times a month","Other",0,8,"Female","White",0,"Hispanic","Female","8P1MsqXGov",TRUE,8e-04,17,FALSE,0.4944,1
"2788",43,"more.than.bachelors","A few times a year","Action and adventure",1,8,"Male","Hispanic",1,"White","Male","5AOBGCwNxq",TRUE,0.482,4,TRUE,0.3476,6
"2789",20,"less.than.bachelors","Several times a week","Science Fiction",0,8,"Female","Hispanic",0,"White","Male","ddXc8zGlCs",FALSE,0.3228,12,FALSE,0.114,13
"2790",29,"bachelors","Several times a week","Horror",0,8,"Male","Hispanic",0,"White","Female","rMHnpss7OQ",FALSE,0.0064,21,FALSE,0.0524,23
"2791",22,"less.than.bachelors","Several times a week","Horror",0,8,"Male","White",1,"Hispanic","Female","9HcmL6i4tS",FALSE,0,6,TRUE,0.1864,3
"2792",33,"less.than.bachelors","Several times a month","Horror",0,8,"Male","Black",0,"White","Male","mHqCqThdDJ",TRUE,0.2956,7,FALSE,0.482,3
"2793",19,"less.than.bachelors","Several times a week","Drama",1,8,"Male","White",0,"White","Female","CMOuSSjydi",TRUE,0.0204,19,FALSE,0.1228,11
"2794",22,"bachelors","Several times a month","Drama",1,8,"Female","Hispanic",0,"White","Female","RBhcyf0fDN",TRUE,0.0064,26,FALSE,0.1376,6
"2795",50,"more.than.bachelors","Several times a month","Other",0,8,"Female","White",0,"White","Female","CojjV9tz6U",TRUE,0.4276,8,FALSE,0.36,24
"2796",39,"more.than.bachelors","Several times a month","Historical",0,8,"Male","White",0,"White","Male","QMzdhrFo38",TRUE,0.2668,3,TRUE,0.2536,9
"2797",50,"more.than.bachelors","Several times a week","Animation",0,8,"Male","White",1,"White","Male","4intRZKbr4",TRUE,0.2204,9,FALSE,0.426,6
"2798",27,"less.than.bachelors","Several times a week","Science Fiction",0,8,"Male","Hispanic",0,"White","Male","4jAXGwD8N7",TRUE,0.4736,3,TRUE,0.0932,15
"2799",33,"more.than.bachelors","Several times a week","Horror",0,8,"Female","Hispanic",1,"White","Male","K6Co3Wwzm9",FALSE,0.5136,2,TRUE,0.6952,1
"2800",21,"less.than.bachelors","Once a month","Comedy",0,8,"Male","White",0,"Hispanic","Male","dxw9mNQ84H",TRUE,0.0276,27,FALSE,0.0496,25
"2801",31,"more.than.bachelors","Several times a week","Science Fiction",0,8,"Male","Hispanic",1,"Black","Male","H6CnY8zRGd",TRUE,0.1728,17,FALSE,0.1264,16
"2802",31,"bachelors","Once a month","Science Fiction",0,8,"Male","Black",1,"White","Female","oE41lbDWiB",FALSE,0.1116,7,FALSE,0.1516,3
"2803",22,"less.than.bachelors","Several times a week","Animation",0,8,"Male","Hispanic",0,"Hispanic","Female","qbJ3BzL548",TRUE,0.182,3,TRUE,0.0464,11
"2804",43,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Male","White",0,"White","Male","ymNVkezCQA",TRUE,0.4156,5,TRUE,0.3468,6
