participant_id,order,preference (1-7),post_tenure,tenure_units,human (y/n),nf_group (y/n),unrest (y/n),event (y/n),race_RA_1,race_RA_2,gender,Notes,,,manual_diag
8191,17,4,2,Hours,1,1,0,0,white,,female,,,,0
8191,18,4,20,Hours,1,0,0,0,hispanic,,female,,,,0
8191,19,2,,,0,1,0,0,,,,,,,0
8191,20,4,5,Hours,0,1,0,0,,,,,,,0
8191,21,4,18,Hours,0,1,0,0,,,,,,,0
8191,22,3,,,1,0,0,0,white,,female,,,,0
8191,23,4,1,Hours,1,0,0,0,white,,male,,,,0
8191,24,4,,,0,1,0,0,,,,,,,0
8191,25,5,1,Hours,1,0,0,1,black or African American,,female,,,,0
8191,26,4,,,0,1,0,0,,,,suggested,,,0
8191,27,3,2,Hours,1,0,0,0,white,,female,,,,0
8191,28,5,,,0,1,1,1,,,,,,,0
8191,29,1,,,1,0,0,0,white,,female,,,,0
8191,30,1,10,Hours,1,0,0,0,white,,female,,,,0
8191,31,2,,,0,1,0,0,,,,suggested,,,0
8191,32,3,1,Hours,1,0,0,0,hispanic,,male,,,,0
8191,33,6,6,Hours,0,1,0,0,,,,,,,0
8191,34,5,11,Hours,0,1,0,0,,,,,,,0
8191,35,5,4,Hours,0,1,0,0,,,,,,,0
8191,36,1,,,0,1,0,0,,,,suggested,,,0
8191,37,3,2,Hours,1,0,0,0,hispanic,,female,,,,0
8191,38,4,42,Minutes,0,1,0,0,,,,,,,0
8191,39,1,6,Hours,1,1,0,0,white,,male,,,,0
8191,40,2,2,Hours,1,1,0,0,white,,female,,,,0
8191,41,3,,,0,1,0,0,,,,suggested,,,0
8191,42,4,1,Hours,0,1,0,0,,,,,,,0
8191,43,3,1,Hours,1,0,0,0,asian,,male,,,,0
8191,44,2,4,Hours,0,1,0,0,,,,,,,0
8191,45,1,37,Minutes,1,1,0,0,white,,female,,,,0
8191,46,2,,,0,1,0,0,,,,suggested,,,0
8191,47,5,41,Minutes,1,0,0,0,hispanic,,female,,,,0
8191,48,3,2,Hours,1,0,0,0,hispanic,,female,,,,0
8191,49,1,49,Minutes,0,1,0,0,,,,,,,0
8191,50,2,3,Hours,1,0,0,0,white,,male,,,,0
8191,51,1,,,0,1,0,0,,,,,,,0
8191,52,2,2,Hours,1,0,1,0,hispanic,,male,,,,0
8191,53,4,2,Minutes,0,1,0,0,,,,,,,0
8191,54,6,5,Minutes,0,1,0,0,,,,,,,0
8191,55,1,54,Minutes,1,1,0,0,black or African American,,female,,,,0
8191,56,4,,,0,1,0,0,,,,suggested,,,0
8191,57,4,44,Minutes,0,1,0,0,,,,,,,0
8191,58,1,11,Hours,1,1,0,0,white,,female,,,,0
8191,59,4,1,Hours,0,1,0,0,,,,,,,0
8191,60,4,16,Minutes,0,1,0,0,,,,,,,0
5516,1,5,,,1,1,0,0,asian,,female,,,,0
5516,2,5,,,1,1,0,0,white,,male,,,,0
5516,3,7,3,Hours,1,1,1,0,asian,,male,,,,0
5516,4,1,13,Hours,1,1,0,0,asian,,male,,,,0
5516,5,7,14,Hours,1,1,0,0,white,,male,,,,0
5516,6,4,11,Hours,1,1,0,0,asian,,female,,,,0
5516,7,5,9,Hours,1,0,0,0,black or African American,,female,,,,0
5516,8,5,21,Hours,1,0,0,0,white,,male,,,,0
5516,9,2,9,Hours,1,0,0,0,white,,female,,,,0
5516,10,5,,,1,1,0,0,white,hispanic,female,,,,0
5516,11,6,12,Hours,1,1,0,0,asian,,male,,,,0
5516,12,3,17,Hours,1,0,0,0,white,,male,,,,0
5516,13,5,19,Hours,1,1,0,0,white,,female,,,,0
5516,14,7,14,Hours,1,1,0,0,white,,female,,,,0
5516,15,6,18,Hours,1,1,0,0,asian,,female,,,,0
5516,16,5,,,1,0,0,0,asian,,male,,,,0
5516,17,1,4,Hours,1,1,0,0,white,,male,,,,0
5516,18,6,,,0,1,0,0,,,,,,,0
5516,19,4,18,Hours,1,1,0,0,asian,,female,,,,0
5516,20,2,2,Hours,1,1,0,0,white,,female,,,,0
5516,21,5,,,0,1,0,0,,,,suggested,,,0
5516,22,4,,,1,1,0,0,black or African American,,male,,,,0
5516,23,6,22,Hours,0,1,0,0,,,,,,,0
5516,24,4,1,Hours,1,0,0,0,asian,,male,,,,0
5516,25,6,21,Hours,1,1,0,0,white,,male,,,,0
5516,26,3,17,Hours,1,1,0,0,white,,female,,,,0
5516,27,4,16,Hours,0,1,0,0,,,,,,,0
5516,28,1,58,Minutes,1,0,1,0,hispanic,,female,,,,0
5516,29,4,3,Hours,1,0,0,0,white,,female,,,,0
5516,30,5,20,Hours,1,0,0,0,white,,male,,,,0
5516,31,5,10,Hours,1,0,0,0,white,,female,,,,0
5516,32,4,,,1,0,0,0,asian,,female,,,,0
5516,33,4,15,Hours,1,1,0,0,white,,female,,,,0
5516,34,1,,,0,1,0,0,,,,,,,0
5516,35,2,,,1,1,0,0,hispanic,,female,,,,0
5516,36,2,,,1,0,0,0,asian,,female,,,,0
5516,37,1,16,Hours,1,0,0,0,asian,,female,,,,0
5516,38,2,,,1,1,0,0,asian,,male,,,,0
5516,39,4,,,1,1,0,0,white,,male,,,,0
5516,40,1,18,Hours,1,0,0,0,asian,,female,,,,0
5516,41,2,13,Minutes,1,0,0,0,white,,female,,,,0
5516,42,3,21,Hours,1,0,0,0,white,,male,,,,0
5516,43,3,,,1,1,0,0,asian,,female,,,,0
5516,44,5,,,1,0,0,0,asian,,female,,,,0
5516,45,1,,,1,1,0,0,asian,,male,,,,0
5516,46,4,22,Hours,1,1,0,0,white,,male,,,,0
5516,47,6,,,1,1,0,0,white,,female,,,,0
5516,48,6,,,0,1,0,0,,,,,,,0
5516,49,7,2,Hours,1,1,0,0,asian,,female,,,,0
5516,50,3,,,1,1,0,0,white,,female,,,,0
5516,51,3,16,Hours,1,0,0,0,hispanic,,female,,,,0
5516,52,2,,,1,1,0,0,hispanic,,female,,,,0
5516,53,1,,,0,1,0,0,,,,,,,0
5516,54,4,,,1,0,0,0,hispanic,,female,,,,0
5516,55,4,12,Hours,1,0,0,0,white,,female,,,,0
5516,56,7,19,Hours,0,1,0,0,,,,suggested,,,0
5516,57,3,37,Minutes,1,0,0,0,white,,female,,,,0
5516,58,3,21,Hours,1,0,0,0,white,,female,,,,0
5516,59,6,14,Hours,1,0,0,0,hispanic,,male,,,,0
5516,60,1,,,0,1,0,0,,,,,,,0
9104,1,4,11,Hours,0,0,1,0,,,,,,,0
9104,2,5,3,Hours,1,0,0,0,Asian,,Female,,,,0
9104,3,3,17,Hours,1,1,0,0,White,,Female,,,,0
9104,4,3,41,Minutes,1,1,0,0,White,,Female,,,,0
9104,5,4,1,Hours,1,0,1,0,Black or African American,,Female,,,,0
9104,6,1,43,Minutes,1,0,0,0,Hispanic,White,Female,,,,0
9104,7,4,1,Hours,1,0,1,0,White,,Female,,,,0
9104,8,4,55,Minutes,0,0,1,0,,,,,,,0
9104,9,3,1,Hours,0,0,1,0,,,,,,,0
9104,10,4,1,Hours,1,0,1,0,White,,Female,,,,0
9104,11,3,2,Days,0,1,0,0,,,,Suggested Post,,,0
9104,12,4,1,Days,1,0,0,0,White,,Female,,,,0
9104,13,4,1,Hours,1,0,1,0,White,,Female,,,,0
9104,14,1,13,Hours,1,0,0,0,White,,Female,,,,0
9104,15,2,23,Hours,1,1,0,0,Asian,,Female,,,,0
9104,16,4,11,Hours,1,1,1,0,Asian,,Female,,,,0
9104,17,5,5,Hours,1,0,0,0,,,,,,,0
9104,18,4,3,Days,0,0,0,0,,,,,,,0
9104,19,3,9,Minutes,1,1,0,0,White,,Female,,,,0
9104,20,3,3,Days,1,0,0,0,White,,Female,,,,0
9104,21,7,4,Days,1,1,0,0,White,,Male,,,,0
9104,22,5,16,Minutes,1,1,1,0,Black or African American,,Female,,,,0
9104,23,6,1,Hours,0,0,0,0,,,,,,,0
9104,24,3,3,Days,1,0,1,0,White,,Female,,,,0
9104,25,3,3,Days,1,0,0,0,Hispanic,White,Female,,,,0
9104,26,2,10,Hours,1,0,1,0,White,,Male,Bundled Post - 2 people shared this post,,,0
9104,27,2,2,Days,1,0,0,0,White,,Female,,,,0
9104,28,1,3,Days,1,0,1,0,Black or African American,,Male,,,,0
9104,29,4,10,Minutes,0,0,0,0,,,,,,,0
9104,30,4,3,Days,1,0,1,0,Hispanic,,Male,,,,0
9104,31,4,15,Hours,1,1,1,0,White,,Male,,,,0
9104,32,2,2,Days,0,0,0,0,,,,Suggested Post,,,0
9104,33,5,19,Hours,0,0,0,0,,,,,,,0
9104,34,2,10,Hours,1,0,1,0,White,,Female,,,,0
9104,35,5,13,Hours,1,1,0,0,Hispanic,,Female,,,,0
9104,36,4,3,Days,1,0,1,0,White,,Female,,,,0
9104,37,5,3,Days,0,0,0,0,,,,,,,0
9104,38,1,3,Days,0,0,0,0,,,,Suggested Post,,,0
9104,39,4,2,Days,1,0,1,0,White,,Female,,,,0
9104,40,3,3,Days,1,0,1,0,Hispanic,,Male,,,,0
9104,41,4,3,Days,1,0,1,0,White,,Female,,,,0
9104,42,5,2,Days,1,1,0,0,,,,Unidentifiable person,,,0
9104,43,4,4,Days,1,1,0,0,Asian,,Male,,,,0
9104,44,4,2,Days,1,0,1,0,White,,Female,,,,0
9104,45,6,1,Minutes,1,0,1,0,White,,Female,Bundled Post - 2 people shared this post,,,0
9104,46,3,15,Hours,1,1,1,0,Black or African American,,Male,,,,0
9104,47,6,1,Hours,0,0,0,0,,,,,,,0
9104,48,6,2,Hours,0,0,0,0,,,,,,,0
9104,49,3,5,Minutes,1,0,1,0,Black or African American,,Female,,,,0
9104,50,6,13,Hours,1,1,0,0,White,,Male,,,,0
9104,51,3,17,Hours,1,1,1,0,Black or African American,,Female,,,,0
9104,52,4,5,Hours,1,0,1,0,Black or African American,,Female,,,,0
9104,53,3,1,Hours,1,0,1,0,White,,Female,,,,0
9104,54,5,2,Hours,0,0,1,0,,,,,,,0
9104,55,2,2,Hours,1,0,1,0,White,,Female,,,,0
9104,56,4,3,Days,1,1,1,0,White,,Female,,,,0
9104,57,1,1,Hours,1,1,0,0,White,,Female,,,,0
9104,58,2,4,Days,1,0,1,0,White,,Male,,,,0
9104,59,3,13,Hours,1,0,1,0,,,,,,,0
9104,60,1,,,1,0,0,0,White,,Female,"Tenure - unsure, it was a friend changing their relationship status recently, but the only date that is shown is the beginning of the relationship which was September 9th, 2019",,,0
3802,1,3,9,Minutes,1,1,0,0,Asian,,Female,,,,0
3802,2,6,8,Minutes,1,0,1,0,Asian,,Female,,,,0
3802,3,5,17,Minutes,1,0,1,0,White,,Male,RA's Post - This post was shared by the RA gathering this data,,,0
3802,4,4,21,Minutes,1,1,0,0,White,,Non-binary,,,,0
3802,5,3,17,Minutes,1,0,1,0,White,,Male,RA's Post - This post was shared by the RA gathering this data,,,0
3802,6,2,23,Minutes,0,0,1,0,,,,,,,0
3802,7,1,6,Minutes,1,1,0,0,Hispanic,,Male,,,,0
3802,8,1,25,Minutes,1,1,0,0,Asian,,Female,,,,0
3802,9,5,21,Minutes,0,0,0,0,,,,,,,0
3802,10,4,14,Minutes,1,1,0,0,White,,Male,,,,0
3802,11,5,1,Hours,1,1,1,0,Asian,,Female,,,,0
3802,12,5,11,Minutes,0,0,0,0,,,,,,,0
3802,13,5,22,Minutes,1,0,1,0,White,,Male,RA's Post - This post was shared by the RA gathering this data,,,0
3802,14,4,22,Minutes,1,0,1,0,White,,Male,,,,0
3802,15,2,93,Days,0,0,0,0,,,,Suggested Post,,,0
3802,16,6,14,Minutes,0,0,0,0,,,,,,,0
3802,17,1,17,Minutes,0,0,0,0,,,,Participant unfollowed this group,,,0
3802,18,5,1,Hours,1,1,0,0,Asian,,Female,,,,0
3802,19,1,32,Minutes,1,1,0,0,White,,Male,,,,0
3802,20,5,22,Minutes,1,0,1,0,Black or African American,,Female,,,,0
3802,21,2,3,Days,0,0,0,0,,,,,,,0
3802,22,2,1,Hours,1,0,0,0,Black or African American,,Male,Musicians page; Participant 'snoozed' content from this page for 30 days,,,0
3802,23,4,3,Hours,0,0,0,0,,,,,,,0
3802,24,4,16,Hours,0,0,0,0,,,,,,,0
3802,25,1,1,Days,0,0,0,0,,,,Suggested Post,,,0
3802,26,1,3,Days,1,1,0,0,White,,Male,,,,0
3802,27,3,30,Minutes,1,1,0,0,Asian,,Female,,,,0
3802,28,6,3,Days,1,0,1,0,White,,Male,RA's Post - This post was shared by the RA gathering this data,,,0
3802,29,5,8,Days,0,0,0,0,,,,Suggested Post,,,0
3802,30,2,9,Minutes,1,1,0,0,White,,Female,,,,0
3802,31,1,3,Hours,0,0,0,0,,,,,,,0
3802,32,1,20,Hours,0,0,1,0,,,,,,,0
3802,33,3,30,Minutes,1,0,1,0,White,,Male,RA's Post - This post was shared by the RA gathering this data,,,0
3802,34,4,29,Minutes,1,0,1,0,White,,Male,RA's Post - This post was shared by the RA gathering this data,,,0
3802,35,4,1,Days,1,0,0,0,Asian,,Female,,,,0
3802,36,2,4,Hours,0,0,0,0,,,,,,,0
3802,37,5,7,Minutes,1,0,,0,Asian,,Male,"""All of a sudden uof care's about black lives.""",,,0
3802,38,1,16,Minutes,1,1,0,0,Asian,,Female,Participant unfollowed this group,,,0
3802,39,6,5,Hours,1,0,0,0,Asian,,Female,,,,0
3802,40,3,5,Hours,0,0,0,0,,,,,,,0
3802,41,1,1,Hours,1,1,0,0,Hispanic,,Male,,,,0
3802,42,2,3,Hours,0,0,1,0,,,,,,,0
3802,43,2,16,Hours,0,0,1,0,,,,,,,0
3802,44,5,14,Minutes,1,1,0,0,Asian,,Female,,,,0
3802,45,3,34,Minutes,1,0,1,0,White,,Male,RA's Post - This post was shared by the RA gathering this data,,,0
3802,46,1,3,Days,0,0,1,0,,,,,,,0
3802,47,5,31,Minutes,1,0,1,0,White,,Male,RA's Post - This post was shared by the RA gathering this data,,,0
3802,48,1,3,Hours,0,0,0,0,,,,,,,0
3802,49,5,2,Hours,0,0,1,0,,,,,,,0
3802,50,3,3,Hours,0,0,1,0,,,,,,,0
3802,51,3,44,Minutes,1,1,0,0,Asian,,Male,,,,0
3802,52,3,2,Hours,0,0,0,0,,,,,,,0
3802,53,3,4,Hours,0,0,0,0,White,,Male,Musician's page,,,0
3802,54,4,10,Minutes,1,1,0,0,White,,Female,,,,0
3802,55,4,3,Days,1,1,1,0,Asian,,Male,,,,0
3802,56,2,6,Hours,1,0,1,0,White,,Male,,,,0
3802,57,2,1,Hours,1,0,1,0,White,,Female,,,,0
3802,58,1,11,Hours,1,1,0,0,White,,Male,,,,0
3802,59,2,1,Hours,0,0,0,0,,,,,,,0
3802,60,3,4,Hours,1,0,0,0,Black or African American,,Female,,,,0
1124,1,3,1,Days,1,1,0,0,Asian,,Female,,,,0
1124,2,1,21,Hours,1,1,0,0,Asian,,Female,,,,0
1124,3,4,4,Hours,1,1,0,0,Asian,,Female,,,,0
1124,4,2,11,Hours,1,1,0,0,Asian,,Female,,,,0
1124,5,4,6,Hours,1,1,0,0,Asian,,Female,,,,0
1124,6,6,2,Hours,1,1,0,0,Asian,,Female,,,,0
1124,7,3,13,Hours,1,1,0,0,Asian,,Female,,,,0
1124,8,1,18,Hours,1,0,0,0,Asian,,Female,"""_____ was tagged.""",,,0
1124,9,3,17,Hours,1,1,0,0,Asian,,Male,,,,0
1124,10,3,22,Hours,1,1,0,0,Asian,,Male,,,,0
1124,11,2,1,Days,1,1,0,0,Asian,,Female,,,,0
1124,12,2,1,Days,1,1,0,0,Asian,,Female,,,,0
1124,13,1,7,Hours,1,1,0,0,Asian,,Female,,,,0
1124,14,1,4,Days,1,1,0,0,Asian,,Male,,,,0
1124,15,1,3,Days,1,1,0,0,Asian,,Female,,,,0
1124,16,2,21,Hours,1,1,0,0,Asian,,Female,,,,0
1124,17,1,2,Days,1,1,0,0,Asian,,Female,,,,0
1124,18,1,3,Days,1,1,0,0,Hispanic,Asian,Male,,,,0
1124,19,2,3,Days,1,1,0,0,White,,Male,,,,0
1124,20,3,3,Days,1,1,1,0,Asian,,Female,,,,0
1124,21,3,4,Days,1,1,0,0,Asian,,Male,,,,0
1124,22,2,23,Hours,1,1,0,0,Asian,,Female,,,,0
1124,23,1,5,Minutes,1,1,0,0,Asian,,Female,,,,0
1124,24,4,3,Days,1,1,0,0,Asian,,Male,,,,0
1124,25,2,1,Days,1,1,0,0,Asian,,Male,,,,0
1124,26,4,4,Days,1,1,0,0,Black or African American,,Female,,,,0
1124,27,1,1,Days,1,1,0,0,White,,Male,,,,0
1124,28,5,4,Days,1,1,0,0,Asian,,Male,,,,0
1124,29,4,3,Days,1,1,0,0,White,,Female,,,,0
1124,30,5,3,Days,1,1,0,0,Asian,,Male,,,,0
1124,31,2,3,Days,1,1,0,0,Asian,,Female,,,,0
1124,32,2,2,Days,1,1,0,0,Asian,,Male,,,,0
1124,33,1,3,Days,1,1,0,0,Asian,,Female,,,,0
1124,34,5,2,Days,1,1,0,0,Asian,,Female,Bundled Post - one person posted the same post in 2 groups the Participant is in,,,0
1124,35,5,2,Days,1,1,0,0,Asian,,Female,,,,0
1124,36,1,1,Days,1,0,0,0,Asian,,Female,,,,0
1124,37,5,3,Days,1,1,0,0,White,,Male,,,,0
1124,38,2,10,Hours,1,1,0,0,Asian,,Female,,,,0
1124,39,1,3,Days,0,0,0,0,,,,,,,0
1124,40,1,8,Hours,1,1,0,0,White,,Female,,,,0
1124,41,3,3,Days,1,1,1,0,Asian,,Female,,,,0
1124,42,4,4,Days,1,1,0,0,White,,Male,,,,0
1124,43,1,3,Days,1,1,0,0,Asian,,Female,,,,0
1124,44,2,4,Days,1,0,0,0,Asian,,Female,,,,0
1124,45,2,3,Days,1,1,0,0,Asian,,Male,,,,0
1124,46,4,19,Hours,1,1,0,0,White,,Male,,,,0
1124,47,5,19,Hours,1,1,0,0,Asian,,Male,,,,0
1124,48,5,19,Hours,1,1,0,0,Asian,,Female,,,,0
1124,49,5,2,Hours,1,1,0,0,Asian,,Male,,,,0
1124,50,3,4,Days,1,1,0,0,Asian,,Female,,,,0
1124,51,1,21,Hours,1,1,0,0,Asian,,Female,,,,0
1124,52,1,3,Days,1,1,0,0,Asian,,Female,,,,0
1124,53,3,6,Hours,0,0,0,0,,,,,,,0
1124,54,1,7,Hours,1,1,0,0,Asian,,Male,,,,0
1124,55,5,3,Days,1,1,0,0,Asian,,Male,,,,0
1124,56,4,3,Days,1,1,0,0,Asian,,Female,,,,0
1124,57,3,22,Hours,1,1,0,0,Asian,,Female,,,,0
1124,58,2,15,Hours,1,1,0,0,Asian,,Female,,,,0
1124,59,2,3,Days,1,1,0,0,Asian,,Female,,,,0
1124,60,4,4,Days,1,1,0,0,Asian,,Female,,,,0
4454,1,5,17,Hours,1,0,0,0,White,,Female,,,,0
4454,2,2,1,Days,1,0,0,0,Asian,,Female,,,,0
4454,3,2,22,Hours,1,0,0,0,Black or African American,,Female,,,,0
4454,4,6,1,Days,1,0,1,0,White,,Female,,,,0
4454,5,6,22,Hours,1,0,1,0,Asian,,Male,,,,0
4454,6,6,5,Hours,0,0,0,0,,,,,,,0
4454,7,4,4,Days,1,0,0,0,Asian,,Female,"""_______ and 7 others commmented""",,,0
4454,8,5,9,Hours,1,0,1,0,White,,Male,,,,0
4454,9,5,3,Days,1,0,0,0,Asian,,Male,,,,0
4454,10,5,3,Days,1,0,1,0,Black or African American,,Female,,,,0
4454,11,4,4,Days,1,0,1,0,White,,Male,,,,0
4454,12,4,3,Days,1,0,1,0,Black or African American,,Female,,,,0
4454,13,4,3,Days,1,0,1,0,White,,Male,,,,0
4454,14,2,17,Hours,0,0,0,0,,,,,,,0
4454,15,4,4,Days,1,0,1,0,Black or African American,,Female,,,,0
4454,16,5,3,Days,1,0,1,0,White,,Female,,,,0
4454,17,7,17,Hours,1,0,1,0,Asian,,Male,"Participant ""love"" reacted",,,0
4454,18,4,3,Days,1,0,1,0,White,,Male,,,,0
4454,19,3,17,Hours,1,0,1,0,Asian,,Female,,,,0
4454,20,3,23,Hours,1,0,1,0,White,,Male,,,,0
4454,21,4,3,Days,1,0,1,0,White,Black or African American,Female,"""_____ was tagged.""",,,0
4454,22,4,2,Days,1,0,1,0,White,,Female,,,,0
4454,23,6,1,Hours,1,0,1,0,White,,Female,"""_____ and _____ shared a photo.""",,,0
4454,24,4,46,Minutes,1,0,1,0,Black or African American,,Male,,,,0
4454,25,4,1,Hours,1,0,0,0,White,,Female,,,,0
4454,26,2,6,Hours,1,0,0,0,White,,Female,,,,0
4454,27,6,1,Days,0,0,1,0,,,,,,,0
4454,28,3,2,Hours,1,1,0,0,White,,Female,,,,0
4454,29,4,7,Hours,1,0,0,0,White,,Male,,,,0
4454,30,5,1,Hours,1,0,1,0,White,,Male,,,,0
4454,31,4,5,Hours,1,0,1,0,Black or African American,,Female,,,,0
4454,32,6,1,Hours,1,0,1,0,White,,Female,This post was an article about photo from a previous post,,,0
4454,33,6,47,Minutes,1,0,1,0,White,,Male,Bundled Post - 2 people shared this post,,,0
4454,34,4,4,Days,1,0,1,0,Black or African American,,Female,,,,0
4454,35,4,5,Hours,1,0,1,0,Black or African American,,Female,,,,0
4454,36,3,1,Days,1,0,1,0,Asian,,Male,,,,0
4454,37,2,8,Hours,1,0,0,0,White,,Male,"""_____ shared a memory""",,,0
4454,38,4,2,Hours,1,0,1,0,White,,Female,,,,0
4454,39,3,8,Hours,1,0,0,0,White,,Female,"""_____ shared a memory""",,,0
4454,40,3,2,Days,1,0,1,0,White,,Male,,,,0
4454,41,6,23,Hours,1,0,1,0,White,,Female,,,,0
4454,42,7,18,Hours,1,0,1,0,White,,Male,,,,0
4454,43,5,1,Days,1,0,1,0,White,,Female,,,,0
4454,44,7,17,Hours,1,0,1,0,White,Hispanic,Female,,,,0
4454,45,6,5,Hours,1,0,0,0,White,,Male,,,,0
4454,46,5,3,Days,1,0,1,0,White,,Male,,,,0
4454,47,5,3,Days,1,0,1,0,White,,Female,,,,0
4454,48,3,2,Days,1,0,1,0,Asian,,Male,,,,0
4454,49,5,1,Hours,1,0,1,0,Black or African American,,Female,,,,0
4454,50,6,21,Hours,1,0,1,0,Asian,,Female,Bundled Post - 2 people shared this post,,,0
4454,51,5,2,Days,1,0,1,0,White,,Male,,,,0
4454,52,3,1,Days,1,0,0,0,White,,Female,,,,0
4454,53,5,3,Days,1,0,1,0,White,,Female,,,,0
4454,54,5,1,Days,1,0,1,0,Black or African American,,Female,,,,0
4454,55,5,4,Days,1,0,1,0,Black or African American,,Female,,,,0
4454,56,4,2,Hours,1,0,1,0,White,,Male,Bundled Post - 3 people shared this post,,,0
4454,57,2,2,Hours,1,1,0,0,White,,Female,,,,0
4454,58,3,4,Days,1,0,1,0,White,,Male,,,,0
4454,59,2,6,Hours,1,0,0,0,Black or African American,,Male,,,,0
4454,60,5,3,Days,1,0,1,0,White,,Male,,,,0
5161,1,2,5,Minutes,1,0,0,0,white,,female,,,,0
5161,2,5,4,Hours,1,1,0,0,white,,female,,,,0
5161,3,1,2,Hours,1,0,0,0,white,,female,,,,0
5161,4,5,9,Minutes,1,0,0,0,white,,female,,,,0
5161,5,5,13,Hours,1,0,1,0,white,,female,,,,0
5161,6,6,9,Hours,0,0,0,0,,,,9GAG,,,0
5161,7,5,13,Hours,1,0,1,0,white,,female,,,,0
5161,8,2,12,Hours,1,0,0,0,asian,,female,,,,0
5161,9,5,21,Hours,1,1,0,0,white,,female,,,,0
5161,10,3,19,Hours,1,0,0,0,white,,female,,,,0
5161,11,1,12,Hours,1,0,0,0,asian,,female,,,,0
5161,12,1,49,Minutes,1,0,0,0,white,,female,,,,0
5161,13,5,13,Hours,1,0,0,0,white,asian,female,,,,0
5161,14,2,17,Minutes,1,0,0,0,white,,male,,,,0
5161,15,1,7,Minutes,1,0,0,0,white,,female,,,,0
5161,16,3,22,Hours,1,0,0,0,white,,female,,,,0
5161,17,5,4,Hours,1,1,0,0,white,,male,,,,0
5161,18,3,9,Hours,1,0,0,0,hispanic,,female,,,,0
5161,19,5,10,Hours,1,0,1,0,white,,female,,,,0
5161,20,4,3,Hours,1,0,1,0,white,,female,,,,0
5161,21,2,2,Days,0,0,0,0,,,,cowboys,,,0
5161,22,5,5,Hours,1,0,0,0,white,,female,,,,0
5161,23,2,3,Hours,1,0,1,0,white,,female,,,,0
5161,24,1,2,Hours,1,1,0,0,white,,female,,,,0
5161,25,1,1,Hours,1,0,0,0,white,,female,,,,0
5161,26,5,4,Days,1,0,1,0,Black or African American,,male,,,,0
5161,27,1,4,Hours,1,0,0,0,white,,female,,,,0
5161,28,4,17,Hours,0,0,0,0,,,,buzzfeed food,,,0
5161,29,2,14,Minutes,0,0,0,0,,,,tasty,,,0
5161,30,4,15,Hours,1,1,0,0,white,,female,,,,0
5161,31,2,2,Hours,0,0,0,0,,,,buzzfeed food,,,0
5161,32,5,4,Minutes,0,0,0,0,,,,the language food,,,0
5161,33,4,3,Days,1,0,0,0,white,,female,,,,0
5161,34,1,2,Hours,1,0,0,0,white,,female,,,,0
5161,35,2,14,Hours,1,1,0,0,white,,female,,,,0
5161,36,4,8,Hours,1,0,1,0,Black or African American,,male,,,,0
5161,37,5,2,Days,1,0,1,0,white,,female,,,,0
5161,38,1,7,Hours,1,0,0,0,white,,female,,,,0
5161,39,4,3,Minutes,1,0,1,0,white,,female,,,,0
5161,40,2,47,Days,0,0,0,0,,,,buzzfeed video,,,0
5161,41,4,2,Minutes,1,0,0,0,white,,female,,,,0
5161,42,3,17,Hours,0,0,0,0,,,,buzzfeed food,,,0
5161,43,3,4,Hours,1,0,0,0,asian,,male,,,,0
5161,44,1,3,Hours,1,1,0,0,white,,female,,,,0
5161,45,4,19,Minutes,1,0,0,0,white,,female,,,,0
5161,46,1,5,Hours,1,0,1,0,white,,female,,,,0
5161,47,2,1,Hours,1,0,0,0,white,asian,male,,,,0
5161,48,1,53,Minutes,0,0,0,0,,,,9GAG,,,0
5161,49,1,51,Minutes,1,0,0,0,asian,,female,,,,0
5161,50,1,4,Hours,1,0,0,0,asian,,female,,,,0
5161,51,4,4,Days,1,0,0,0,white,,female,,,,0
5161,52,3,4,Hours,1,1,0,0,white,,female,,,,0
5161,53,4,2,Minutes,1,0,0,0,white,,female,,,,0
5161,54,3,4,Days,1,1,0,0,white,,male,,,,0
5161,55,1,1,Hours,0,0,0,0,,,,jewlery store,,,0
5161,56,5,4,Days,1,0,1,0,Black or African American,,male,,,,0
5161,57,5,4,Days,1,0,1,0,Black or African American,,male,,,,0
5161,58,1,3,Days,1,0,0,0,white,,female,,,,0
5161,59,3,3,Days,1,0,1,0,hispanic,,male,,,,0
5161,60,5,23,Minutes,0,0,0,0,,,,AFHV,,,0
5638,1,6,2,Days,1,0,1,0,Black or African American,,female,,,,0
5638,2,6,18,Hours,1,0,0,0,asian,,female,,,,0
5638,3,5,4,Days,1,0,1,0,asian,,female,,,,0
5638,4,4,6,Days,1,1,0,0,white,,female,,,,0
5638,5,5,3,Days,1,0,1,0,white,,male,,,,0
5638,6,4,18,Hours,1,0,1,0,asian,,male,,,,0
5638,7,4,4,Days,1,1,0,0,asian,,male,,,,0
5638,8,4,12,Hours,1,0,1,0,Black or African American,,female,,,,0
5638,9,5,2,Hours,0,0,0,0,,,,unicef,,,0
5638,10,2,1,Days,1,1,0,0,asian,,male,,,,0
5638,11,2,1,Days,1,0,0,0,asian,,female,,,,0
5638,12,2,10,Hours,1,1,1,0,hispanic,,male,,,,0
5638,13,4,2,Hours,1,0,1,0,asian,,female,,,,0
5638,14,4,2,Days,1,1,1,0,asian,white,female,,,,0
5638,15,3,9,Hours,1,0,0,0,asian,,male,,,,0
5638,16,4,19,Hours,1,0,1,0,asian,,female,,,,0
5638,17,4,2,Days,1,0,1,0,white,hispanic,male,,,,0
